taxon,lfc,se,W,p,q,diff_robust,passed_ss,Fraction,Kingdom,Phylum,Class,Order,Family,Genus,Lowest,label
ASV734,-1.280962958,0.591125786,-2.1669888,0.04038373,0.14803943,FALSE,TRUE,BONCAT,Bacteria,Chloroflexota,Chloroflexia,Kallotenuales,AKIW781,NA,AKIW781,ASV734_AKIW781
ASV735,0.856920833,0.616095901,1.39088871,0.177021472,0.388734174,FALSE,TRUE,BONCAT,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,Acidimicrobiaceae,ASV735_Acidimicrobiaceae
ASV737,-2.659637638,0.89404256,-2.974844551,0.006587438,0.052213544,FALSE,FALSE,BONCAT,Bacteria,Chloroflexota,Anaerolineae,Ardenticatenales,Ardenticatenaceae,NA,Ardenticatenaceae,ASV737_Ardenticatenaceae
ASV738,-0.207527436,0.519619467,-0.399383491,0.693142556,0.82545425,FALSE,TRUE,BONCAT,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadaceae,NA,Armatimonadaceae,ASV738_Armatimonadaceae
ASV741,-2.617173809,0.797149718,-3.283164691,0.003138137,0.033977875,TRUE,TRUE,BONCAT,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,AKYG1722,NA,AKYG1722,ASV741_AKYG1722
ASV742,0.547281426,0.739099667,0.7404704,0.466197635,0.66149114,FALSE,TRUE,BONCAT,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,Segetibacter,ASV742_Segetibacter
ASV746,0.653828775,0.705455908,0.92681735,0.363248534,0.585435553,FALSE,TRUE,BONCAT,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Baekduia,Baekduia,ASV746_Baekduia
ASV747,0.016062133,0.812556702,0.019767399,0.984392349,0.988166359,FALSE,TRUE,BONCAT,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,Adhaeribacter,ASV747_Adhaeribacter
ASV75,1.447564918,0.740352694,1.955236915,0.062296346,0.19184894,FALSE,TRUE,BONCAT,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,Nocardioidaceae,ASV75_Nocardioidaceae
ASV753,-2.690606814,0.748268473,-3.595777332,0.001452782,0.020967766,TRUE,TRUE,BONCAT,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,NA,Fimbriimonadaceae,ASV753_Fimbriimonadaceae
ASV756,1.476357343,0.623119088,2.369302066,0.026209028,0.115726621,FALSE,TRUE,BONCAT,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,NA,Sphingobacteriaceae,ASV756_Sphingobacteriaceae
ASV758,-0.873875866,0.837580245,-1.043333903,0.307189639,0.533307685,FALSE,TRUE,BONCAT,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Methylorubrum,Methylorubrum,ASV758_Methylorubrum
ASV76,-1.56274036,0.875000373,-1.785988223,0.086743584,0.242430767,FALSE,TRUE,BONCAT,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus,ASV76_Deinococcus
ASV763,-0.744285333,0.690876151,-1.077306449,0.292053317,0.514418138,FALSE,TRUE,BONCAT,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 Bulk group,NA,WD2101_Bulk_group,ASV763_WD2101_Bulk_group
ASV764,-1.073748268,0.756670307,-1.419043748,0.168743808,0.378596896,FALSE,TRUE,BONCAT,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,NA,Ilumatobacteraceae,ASV764_Ilumatobacteraceae
ASV769,0.910120215,0.694818828,1.309866945,0.202640982,0.418113564,FALSE,TRUE,BONCAT,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Chthoniobacter,ASV769_Chthoniobacter
ASV770,2.868017776,0.497955627,5.759585028,6.17E-06,3.73E-04,TRUE,TRUE,BONCAT,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas,ASV770_Sphingomonas
ASV772,-1.457219674,0.659727785,-2.208819619,0.036981925,0.144783489,FALSE,TRUE,BONCAT,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,NA,Fimbriimonadaceae,ASV772_Fimbriimonadaceae
ASV774,-1.61455922,0.616322325,-2.619666941,0.015020574,0.08273855,FALSE,TRUE,BONCAT,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,Vicinamibacteraceae,ASV774_Vicinamibacteraceae
ASV778,0.925335541,0.659024057,1.40409979,0.173098123,0.382159554,FALSE,TRUE,BONCAT,Bacteria,Gemmatimonadota,Longimicrobiia,Longimicrobiales,Longimicrobiaceae,NA,Longimicrobiaceae,ASV778_Longimicrobiaceae
ASV779,0.456491345,0.749860792,0.60876812,0.5483975,0.723855111,FALSE,TRUE,BONCAT,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,Solirubrobacter,ASV779_Solirubrobacter
ASV783,-0.054752248,0.767356322,-0.071351791,0.943709041,0.967727087,FALSE,TRUE,BONCAT,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter,Roseisolibacter,ASV783_Roseisolibacter
ASV785,-0.535055359,0.491645283,-1.088295519,0.287273083,0.508888488,FALSE,TRUE,BONCAT,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 Bulk group,NA,WD2101_Bulk_group,ASV785_WD2101_Bulk_group
ASV788,0.981283182,0.722085837,1.358956417,0.186795382,0.399626404,FALSE,TRUE,BONCAT,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 Bulk group,NA,WD2101_Bulk_group,ASV788_WD2101_Bulk_group
ASV79,-1.997342538,0.598761972,-3.335787227,0.002759696,0.032085116,FALSE,FALSE,BONCAT,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,Blastocatella,ASV79_Blastocatella
ASV790,-1.854736196,0.588581026,-3.151199436,0.004321252,0.038691209,TRUE,TRUE,BONCAT,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Microvirga,Microvirga,ASV790_Microvirga
ASV791,-1.829273666,0.670420911,-2.728545062,0.011712918,0.069658382,FALSE,TRUE,BONCAT,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon,Herpetosiphon,ASV791_Herpetosiphon
ASV793,-0.459084266,0.662925842,-0.692512249,0.495262377,0.681831327,FALSE,TRUE,BONCAT,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Ferruginibacter,ASV793_Ferruginibacter
ASV794,-3.66901737,0.656196621,-5.591338405,9.38E-06,4.90E-04,TRUE,TRUE,BONCAT,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,NA,Deinococcaceae,ASV794_Deinococcaceae
ASV798,-2.739852534,0.757179374,-3.618498639,0.001372919,0.020424816,TRUE,TRUE,BONCAT,Bacteria,Actinomycetota,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineosporia,Kineosporia,ASV798_Kineosporia
ASV799,-1.765709782,0.746860821,-2.364175134,0.026503134,0.116098876,FALSE,TRUE,BONCAT,Bacteria,Deinococcota,Deinococci,Thermales,Thermaceae,NA,Thermaceae,ASV799_Thermaceae
ASV8,-1.873270075,0.744862835,-2.514919508,0.019011397,0.09779382,FALSE,TRUE,BONCAT,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus,ASV8_Geodermatophilus
ASV80,-0.070027307,0.701588768,-0.099812469,0.921322288,0.961471831,FALSE,TRUE,BONCAT,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA,Isosphaeraceae,ASV80_Isosphaeraceae
ASV800,-1.213276653,0.653938735,-1.855336881,0.07587183,0.221655769,FALSE,TRUE,BONCAT,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingoaurantiacus,Sphingoaurantiacus,ASV800_Sphingoaurantiacus
ASV802,0.013981929,0.704546828,0.019845279,0.984330866,0.988166359,FALSE,TRUE,BONCAT,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 Bulk group,NA,WD2101_Bulk_group,ASV802_WD2101_Bulk_group
ASV803,1.789653653,0.624970275,2.863582036,0.008561082,0.057892073,FALSE,TRUE,BONCAT,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,Chitinophagaceae,ASV803_Chitinophagaceae
ASV806,0.896778324,0.61703225,1.453373505,0.159071939,0.362789068,FALSE,TRUE,BONCAT,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,MN 122.2a,MN_122.2a,ASV806_MN_122.2a
ASV811,-0.191139519,0.64660729,-0.295603718,0.770075179,0.884340909,FALSE,TRUE,BONCAT,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,AKYG1722,NA,AKYG1722,ASV811_AKYG1722
ASV813,1.246699975,0.650776092,1.915712625,0.067389332,0.202616957,FALSE,TRUE,BONCAT,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadaceae,NA,Armatimonadaceae,ASV813_Armatimonadaceae
ASV814,-1.884875743,0.586486624,-3.213842681,0.003714038,0.037025517,TRUE,TRUE,BONCAT,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Rubellimicrobium,Rubellimicrobium,ASV814_Rubellimicrobium
ASV815,-1.027465787,0.864116175,-1.189036633,0.246057079,0.470200035,FALSE,TRUE,BONCAT,Bacteria,Chloroflexota,Chloroflexia,Kallotenuales,AKIW781,NA,AKIW781,ASV815_AKIW781
ASV82,0.08657817,0.624406044,0.138656842,0.890878214,0.943569806,FALSE,TRUE,BONCAT,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadaceae,NA,Armatimonadaceae,ASV82_Armatimonadaceae
ASV821,0.924261121,0.594099448,1.555734691,0.132860717,0.326082013,FALSE,TRUE,BONCAT,Bacteria,Abditibacteriota,Abditibacteriia,Abditibacteriales,Abditibacteriaceae,Abditibacterium,Abditibacterium,ASV821_Abditibacterium
ASV824,-0.269800098,0.764294289,-0.353005514,0.727165956,0.855152951,FALSE,TRUE,BONCAT,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,Vicinamibacteraceae,ASV824_Vicinamibacteraceae
ASV825,0.727580373,0.566032997,1.285402752,0.210917432,0.425797823,FALSE,TRUE,BONCAT,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,NA,Chthoniobacteraceae,ASV825_Chthoniobacteraceae
ASV827,-0.996803544,0.74841064,-1.331893871,0.195406362,0.409249214,FALSE,TRUE,BONCAT,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Sporichthyaceae,NA,Sporichthyaceae,ASV827_Sporichthyaceae
ASV828,-1.421877768,0.834596087,-1.703671739,0.101358711,0.273019146,FALSE,TRUE,BONCAT,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,NA,Caldilineaceae,ASV828_Caldilineaceae
ASV83,0.925555603,0.572499638,1.616692033,0.119014919,0.298153956,FALSE,TRUE,BONCAT,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,NA,Beijerinckiaceae,ASV83_Beijerinckiaceae
ASV830,-2.487887207,0.738426903,-3.369171947,0.002542974,0.030738203,TRUE,TRUE,BONCAT,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,Acidimicrobiaceae,ASV830_Acidimicrobiaceae
ASV831,-0.800576233,0.612000308,-1.30813044,0.203220042,0.418114427,FALSE,TRUE,BONCAT,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 Bulk group,NA,WD2101_Bulk_group,ASV831_WD2101_Bulk_group
ASV832,-0.716054896,0.752096264,-0.952078783,0.350547863,0.574369986,FALSE,TRUE,BONCAT,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadaceae,NA,Armatimonadaceae,ASV832_Armatimonadaceae
ASV833,-2.91585565,0.630071584,-4.627816466,1.07E-04,0.003761352,TRUE,TRUE,BONCAT,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,Adhaeribacter,ASV833_Adhaeribacter
ASV837,-1.221577956,0.70285011,-1.738034807,0.095021163,0.25956346,FALSE,TRUE,BONCAT,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus,ASV837_Deinococcus
ASV838,0.372929443,0.546070638,0.682932605,0.501189239,0.685205868,FALSE,TRUE,BONCAT,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Flexibacter,Flexibacter,ASV838_Flexibacter
ASV839,-2.372152083,0.814417621,-2.912697396,0.007628903,0.055887492,FALSE,FALSE,BONCAT,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Chloroflexaceae,Chloronema,Chloronema,ASV839_Chloronema
ASV841,0.398954505,0.612429559,0.651429212,0.520959004,0.70456973,FALSE,TRUE,BONCAT,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus,ASV841_Staphylococcus
ASV843,0.126329155,0.478610004,0.263950094,0.794071635,0.890807427,FALSE,TRUE,BONCAT,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,NA,Blastocatellaceae,ASV843_Blastocatellaceae
ASV853,-1.862130126,0.644916308,-2.887398107,0.008096299,0.057123345,FALSE,FALSE,BONCAT,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,Solirubrobacter,ASV853_Solirubrobacter
ASV858,-2.421801655,0.738352249,-3.280008502,0.003162367,0.033977875,TRUE,TRUE,BONCAT,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium,ASV858_Phenylobacterium
ASV859,-1.654660856,0.705628366,-2.344946626,0.027633368,0.118762076,FALSE,TRUE,BONCAT,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomataceae,Spirosoma,Spirosoma,ASV859_Spirosoma
ASV861,1.579519588,0.657453352,2.402481611,0.024377061,0.111618143,FALSE,TRUE,BONCAT,Bacteria,Abditibacteriota,Abditibacteriia,Abditibacteriales,Abditibacteriaceae,Abditibacterium,Abditibacterium,ASV861_Abditibacterium
ASV865,-1.614921053,0.592671448,-2.724816689,0.011813831,0.069658382,FALSE,TRUE,BONCAT,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,Lautropia,ASV865_Lautropia
ASV867,-3.484283005,0.602519342,-5.782856684,5.83E-06,3.73E-04,TRUE,TRUE,BONCAT,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,NA,Deinococcaceae,ASV867_Deinococcaceae
ASV869,-0.508922195,0.575365574,-0.884519717,0.385191575,0.600774601,FALSE,TRUE,BONCAT,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,Chitinophagaceae,ASV869_Chitinophagaceae
ASV87,-1.310698163,0.751455162,-1.744213399,0.093918179,0.258008179,FALSE,TRUE,BONCAT,Bacteria,Pseudomonadota,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,Skermanella,ASV87_Skermanella
ASV871,-1.542066243,0.817551343,-1.886201101,0.071426163,0.211220489,FALSE,TRUE,BONCAT,Bacteria,Gemmatimonadota,Longimicrobiia,Longimicrobiales,Longimicrobiaceae,NA,Longimicrobiaceae,ASV871_Longimicrobiaceae
ASV872,-1.750139948,0.600340732,-2.915244384,0.007583298,0.055887492,FALSE,FALSE,BONCAT,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadaceae,NA,Armatimonadaceae,ASV872_Armatimonadaceae
ASV873,-1.373811417,0.625412204,-2.196649521,0.037943878,0.146547456,FALSE,TRUE,BONCAT,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadaceae,NA,Armatimonadaceae,ASV873_Armatimonadaceae
ASV874,-1.984902815,0.564668297,-3.515166031,0.001774499,0.02451343,TRUE,TRUE,BONCAT,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,Roseomonas,ASV874_Roseomonas
ASV876,0.20513718,0.614859315,0.33363271,0.741554204,0.862915662,FALSE,TRUE,BONCAT,Bacteria,Pseudomonadota,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,Azospirillum,ASV876_Azospirillum
ASV879,-0.081953692,0.643475513,-0.127361011,0.899715788,0.949809134,FALSE,TRUE,BONCAT,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,Brevitalea,Brevitalea,ASV879_Brevitalea
ASV88,-4.445219075,0.786485121,-5.652006575,8.06E-06,4.59E-04,TRUE,TRUE,BONCAT,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,Blastocatella,ASV88_Blastocatella
ASV881,-0.181312569,0.68695075,-0.263938236,0.794080664,0.890807427,FALSE,TRUE,BONCAT,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus,ASV881_Deinococcus
ASV885,-0.937429583,0.817982142,-1.146026954,0.263082715,0.485857887,FALSE,TRUE,BONCAT,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,Solirubrobacter,ASV885_Solirubrobacter
ASV889,0.502377223,0.673372546,0.746061338,0.462875951,0.658236831,FALSE,TRUE,BONCAT,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,NA,Microbacteriaceae,ASV889_Microbacteriaceae
ASV894,-0.549652129,0.767838411,-0.715843492,0.480995424,0.67214245,FALSE,TRUE,BONCAT,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,Gemmatimonadaceae,ASV894_Gemmatimonadaceae
ASV895,1.270746212,0.64433495,1.972182656,0.060218486,0.187238828,FALSE,TRUE,BONCAT,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,Blastocatella,ASV895_Blastocatella
ASV897,-0.914423548,0.709393742,-1.289021165,0.209677149,0.425113978,FALSE,TRUE,BONCAT,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Gemmatimonas,ASV897_Gemmatimonas
ASV899,0.701626828,0.565287645,1.241185501,0.226532387,0.444334317,FALSE,TRUE,BONCAT,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga,Rubrivirga,ASV899_Rubrivirga
ASV9,-1.59211383,0.605559798,-2.629160384,0.01470054,0.082426975,FALSE,TRUE,BONCAT,Bacteria,Abditibacteriota,Abditibacteriia,Abditibacteriales,Abditibacteriaceae,Abditibacterium,Abditibacterium,ASV9_Abditibacterium
ASV90,-0.015936831,0.537040369,-0.029675294,0.976571412,0.988166359,FALSE,TRUE,BONCAT,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,Blastococcus,ASV90_Blastococcus
ASV900,1.91983118,0.5104708,3.760903034,9.62E-04,0.017082822,TRUE,TRUE,BONCAT,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,NA,Haliangiaceae,ASV900_Haliangiaceae
ASV901,-0.116848664,0.622193023,-0.187801309,0.852611194,0.921354088,FALSE,TRUE,BONCAT,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter,ASV901_Hymenobacter
ASV902,-2.513699042,0.678205597,-3.70639678,0.001102529,0.018704315,TRUE,TRUE,BONCAT,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus,ASV902_Deinococcus
ASV904,-0.770827872,0.721947501,-1.067706267,0.296275672,0.519961115,FALSE,TRUE,BONCAT,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,Adhaeribacter,ASV904_Adhaeribacter
ASV906,-2.727769053,0.768940306,-3.54743929,0.001638104,0.022957203,TRUE,TRUE,BONCAT,Bacteria,Chloroflexota,Chloroflexia,Kallotenuales,AKIW781,NA,AKIW781,ASV906_AKIW781
ASV907,-1.078928821,0.583701682,-1.848425068,0.076899694,0.22330932,FALSE,TRUE,BONCAT,Bacteria,Pseudomonadota,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Candidatus Alysiosphaera,Candidatus_Alysiosphaera,ASV907_Candidatus_Alysiosphaera
ASV909,-1.495422538,0.72739897,-2.055849128,0.050830665,0.166621196,FALSE,TRUE,BONCAT,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus,ASV909_Deinococcus
ASV91,-0.697314221,0.561408916,-1.242078993,0.226208393,0.444334317,FALSE,TRUE,BONCAT,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus,ASV91_Geodermatophilus
ASV913,1.126337693,0.618035593,1.822447939,0.08087136,0.230457451,FALSE,TRUE,BONCAT,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,PMMR1,PMMR1,ASV913_PMMR1
ASV914,-2.391719517,0.755208043,-3.166967751,0.004159963,0.038435642,TRUE,TRUE,BONCAT,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Chloroflexaceae,Candidatus Chloroploca,Candidatus_Chloroploca,ASV914_Candidatus_Chloroploca
ASV915,0.345903127,0.666620527,0.518890603,0.608589002,0.778178241,FALSE,TRUE,BONCAT,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,Chitinophagaceae,ASV915_Chitinophagaceae
ASV917,0.926260811,0.696321067,1.330220863,0.195948693,0.409249214,FALSE,TRUE,BONCAT,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,Iamia,ASV917_Iamia
ASV918,0.052021029,0.641268865,0.081122026,0.936017627,0.964956339,FALSE,TRUE,BONCAT,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 Bulk group,NA,WD2101_Bulk_group,ASV918_WD2101_Bulk_group
ASV92,-0.781916645,0.802990753,-0.973755479,0.339890976,0.566055031,FALSE,TRUE,BONCAT,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,Flavisolibacter,ASV92_Flavisolibacter
ASV920,0.129557591,0.807374459,0.160467784,0.873855618,0.931663046,FALSE,TRUE,BONCAT,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadaceae,NA,Armatimonadaceae,ASV920_Armatimonadaceae
ASV921,-1.577701028,0.5477179,-2.880499303,0.008228405,0.057123345,FALSE,FALSE,BONCAT,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Roseiflexaceae,NA,Roseiflexaceae,ASV921_Roseiflexaceae
ASV925,0.693418611,0.62505897,1.109365107,0.278265471,0.501085122,FALSE,TRUE,BONCAT,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,Iamia,ASV925_Iamia
ASV926,1.813376853,0.563112998,3.220271702,0.003656599,0.037025517,TRUE,TRUE,BONCAT,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium,ASV926_Flavobacterium
ASV928,-1.318975689,0.751608687,-1.754870202,0.092041407,0.253637565,FALSE,TRUE,BONCAT,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,Gemmata,ASV928_Gemmata
ASV929,-0.582172324,0.788276245,-0.73853846,0.467348702,0.661678178,FALSE,TRUE,BONCAT,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Polaromonas,ASV929_Polaromonas
ASV93,0.855787507,0.832448743,1.028036277,0.314182921,0.538678873,FALSE,TRUE,BONCAT,Bacteria,Actinomycetota,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter,Angustibacter,ASV93_Angustibacter
ASV933,-3.810494745,0.65271493,-5.837915715,5.08E-06,3.73E-04,TRUE,TRUE,BONCAT,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Lysobacter,Lysobacter,ASV933_Lysobacter
ASV936,1.36118651,0.56112029,2.425837268,0.023159043,0.111416891,FALSE,TRUE,BONCAT,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Chthoniobacter,ASV936_Chthoniobacter
ASV937,-0.683366274,0.651250908,-1.049313352,0.304486153,0.529564946,FALSE,TRUE,BONCAT,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Schinkia,Schinkia,ASV937_Schinkia
ASV942,-0.421102293,0.700265757,-0.601346401,0.553247457,0.726888982,FALSE,TRUE,BONCAT,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Croceibacterium,Croceibacterium,ASV942_Croceibacterium
ASV944,1.148079769,0.633398736,1.812570351,0.08242738,0.233062213,FALSE,TRUE,BONCAT,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,NA,Chthoniobacteraceae,ASV944_Chthoniobacteraceae
ASV947,0.60780935,0.636613338,0.954754343,0.349220412,0.574369986,FALSE,TRUE,BONCAT,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Chthoniobacter,ASV947_Chthoniobacter
ASV949,1.519433474,0.601170518,2.527458397,0.018486347,0.096754863,FALSE,TRUE,BONCAT,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Pseudoxanthomonas,Pseudoxanthomonas,ASV949_Pseudoxanthomonas
ASV95,1.289971209,0.76751256,1.680716742,0.105788828,0.279502175,FALSE,TRUE,BONCAT,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas,ASV95_Sphingomonas
ASV951,-0.669502914,0.888816781,-0.753251883,0.458624608,0.65605029,FALSE,TRUE,BONCAT,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadaceae,NA,Armatimonadaceae,ASV951_Armatimonadaceae
